dim,coef
693,-0.0024773258581382534
694,-0.002419363647153205
695,0.0032273570116700435
696,-0.004267652136242146
697,0.0027452944866005772
698,0.004292619487840918
699,0.004139919522623955
700,0.002701500367235045
701,-0.004152084291102049
702,-0.003715207059804392
703,-0.0046868433517118216
704,0.0037841514780777227
705,0.00044297291656205035
706,-0.0034968451028618997
707,-0.000740165880679519
708,-0.004724366228065661
709,-0.0018172603103206047
710,-0.0044110953160644015
711,0.0023773935027554035
712,-0.003216043450934868
713,0.004487037624602451
714,0.004455099342965782
715,-0.00393781562852458
716,-0.003875394149043833
717,0.004177005667019059
718,0.002278934820720219
719,-0.0022895703321686605
720,0.0010668000885774131
721,0.00383557294438581
722,0.002772812179195664
723,0.0007918553629853981
724,-0.00347552149407369
725,-0.0026017917335411167
726,-0.001432424717067263
727,0.004246902811220727
728,0.001018515423915517
729,-0.0014958647377346032
730,-0.0014323132829870725
731,0.00368322018943163
732,-0.00023475641432020073
733,0.0013540937923762894
734,0.0038091279698334343
735,-0.003883139134905462
736,-0.002333242573650313
737,-0.001926642409906489
738,-0.0019088909817097223
739,-0.003978616466933639
740,-0.00024868763857194466
741,0.004452563345370172
742,0.004492385808071896
743,0.0040994311597628485
744,-0.0023520849265737816
745,0.004077854580466171
746,-0.0004554506531426636
747,-0.004113966602942883
748,-0.004192913444010946
749,0.00017387807264763696
750,-0.0036346854226464026
751,-0.0044115884413393645
752,0.004141924683698779
753,-0.004694094457201848
754,-0.0040068326826110294
755,0.0015160868098887783
756,-0.0020779021691492193
757,0.004128403488858627
758,0.004044282320184627
759,0.0022230059551123747
760,-0.004045576533826373
761,-0.0031817444870284608
762,0.0009746971779767468
763,0.001440853250283134
764,-0.00373643926802443
765,-0.0015642954503060822
766,-0.004523844689231829
767,-0.0032178647085122445
768,-0.003843920018808509
769,-0.0039260156059497345
770,0.0031772493278724025
771,0.003744358856065139
772,-0.002663737410526949
773,-0.0009699964916716857
774,-0.004651302122508002
775,-0.0033524920593305716
776,0.0002520115135349615
777,0.0008743652146023455
778,0.0042870752164184435
779,-0.003727155053675519
780,0.004396686531485881
781,-7.600059317630723e-05
782,-0.003429701021328497
783,-0.0017401040556418329
784,-0.003842083963594152
785,0.0018453814256547435
786,0.0031830819394091494
787,-0.004262649150736714
788,0.0013486106565731948
789,-9.507721746859487e-05
790,0.002128935489358663
791,0.003741210728218112
792,0.0016738741951306682
793,0.003083456056046215
794,-0.001756907118944123
795,-0.0009007061708153862
796,-0.002182837475208532
797,-0.0032911103870654243
798,-0.004151020271246183
799,0.0032182344032469896
800,-0.0044051624410208845
801,-0.0003237584749334852
802,-0.0017340441324437989
803,0.003965575776176504
804,0.004140130721024208
805,-0.004673119822436962
806,-0.0007015973914435665
807,-0.004188393174932648
808,-0.00436043942106723
809,0.0042127760320341354
810,-0.004557095177293126
811,0.0009447031844882941
812,-0.004607986079820859
813,0.0022207566296928018
814,0.003570305476108806
815,0.0007069099711454494
816,-0.0037505623033359994
817,-0.003898931899421758
818,0.0017926428487501187
819,0.0039737993785306505
820,-0.0018203779844619319
821,-0.0017098520377949091
822,0.004152298971058216
823,-0.004372755401574552
824,-0.00018807168765738643
825,0.001380697622938791
826,-0.003607456754481485
827,-0.004672779426626305
828,0.002838039159811123
829,0.004015785959490365
830,-0.002982606172901821
831,0.00348612747442268
